"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","INFRAMAINT","INLANDWATER","EUR","A","2010",81000000,
"ITA","INFRAMAINT","INLANDWATER","EUR","A","2011",78000000,
"ITA","INFRAMAINT","INLANDWATER","EUR","A","2012",77000000,
"ITA","INFRAMAINT","INLANDWATER","EUR","A","2013",113000000,
"ITA","INFRAMAINT","INLANDWATER","EUR","A","2014",125000000,
"ITA","INFRAMAINT","INLANDWATER","EUR","A","2015",106000000,
"ITA","INFRAMAINT","INLANDWATER","EUR","A","2016",127000000,
"ITA","INFRAMAINT","INLANDWATER","EUR","A","2017",122000000,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","1995",231656.49890059,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","1996",111923.92643512,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","1997",147050.43889549,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","1998",112171.81995989,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","1999",134556.60524691,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2000",300397.37332021,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2001",212742.22296039,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2002",295638,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2003",720280,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2004",927544,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2005",455852,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2006",740773,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2007",453919,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2008",358653,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2009",207590,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2010",305233,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2011",228080,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2012",265497,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2013",229105,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2014",184861,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2015",78326,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2016",230256,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2017",191123,
"LUX","INFRAMAINT","INLANDWATER","EUR","A","2018",212066,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","1997",414000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","1998",357000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","1999",222000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2000",362000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2001",334000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2002",441000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2003",410000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2004",289000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2005",604000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2006",377000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2007",492000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2008",583000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2009",693000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2010",544000000,
"NLD","INFRAMAINT","INLANDWATER","EUR","A","2011",343000000,
"POL","INFRAMAINT","INLANDWATER","EUR","A","1995",14820420.647684,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2004",8605092.449583,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2005",14418535.275692,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2006",7701984.5446843,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2007",2114667.8649785,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2008",2275895.4226053,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2009",3002448.15003,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2010",7759699.6245307,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2011",16510063.8551,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2012",7647635.2078006,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2013",20966858.068666,
"POL","INFRAMAINT","INLANDWATER","EUR","A","2014",5496475.0866292,
"PRT","INFRAMAINT","INLANDWATER","EUR","A","2011",0,
"PRT","INFRAMAINT","INLANDWATER","EUR","A","2012",1000000,
"PRT","INFRAMAINT","INLANDWATER","EUR","A","2013",1000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","1995",4000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","1996",5000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","1997",5000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","1998",10000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","1999",5000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2000",7000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2001",4000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2002",4000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2003",3000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2004",2000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2005",2000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2006",1000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2007",1000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2008",4000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2009",2000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2010",2000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2011",2000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2012",3000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2013",4000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2014",9000000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2015",3656000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2016",300000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2017",7070000,
"SVK","INFRAMAINT","INLANDWATER","EUR","A","2018",1830000,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2002",470449415.14467,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2003",544381734.22268,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2004",292852754.45423,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2005",507209326.10696,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2006",619183965.64066,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2007",787912874.52705,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2008",1533899.1716944,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2009",1022599.4477963,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2010",1022599.4477963,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2011",1533899.1716944,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2012",1022599.4477963,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2013",1022599.4477963,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2014",1022599.4477963,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2015",1022599.4477963,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2016",1278249.3097454,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2017",1380509.254525,
"BGR","INFRAMAINT","INLANDWATER","EUR","A","2018",3374578.1777278,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","1998",701724.83965587,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","1999",1055603.9374027,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2000",1569961.4051155,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2001",1737178.287944,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2002",6475285.991798,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2003",6869492.84648,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2004",4400938.8669583,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2005",3782710.3119385,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2006",1228685.7158459,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2007",1907850.806067,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2008",2630049.0019656,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2009",1225940.9096482,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2010",685993.38702375,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2011",806625.08066251,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2012",1196601.6513103,
"HRV","INFRAMAINT","INLANDWATER","EUR","A","2013",1187491.7535295,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","1995",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","1996",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","1997",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","1998",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","1999",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2000",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2001",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2002",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2003",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2004",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2005",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2006",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2007",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2008",3000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2009",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2010",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2011",1000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2012",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2013",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2014",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2015",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2016",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2017",2000000,
"LTU","INFRAMAINT","INLANDWATER","EUR","A","2018",2000000,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","1995",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","1996",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","1997",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","1998",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","1999",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2000",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2001",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2002",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2003",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2004",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2005",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2006",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2007",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2008",3858352.6795932,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2009",581016.2619996,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2010",0,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2015",47914.979660091,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2016",45362.171577878,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2017",47986.256736071,
"MDA","INFRAMAINT","INLANDWATER","EUR","A","2018",50386.971944534,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","1995",14825796.886583,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","2001",6535947.7124183,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","2002",6080389.1449053,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","2003",13316643.140597,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","2004",7649599.012955,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","2005",6073321.5547703,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","2006",17307910.566338,
"ROU","INFRAMAINT","INLANDWATER","EUR","A","2007",28461008.418467,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","1995",350661.87428772,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","1996",1051985.6228632,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","1997",1446480.2314368,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","1998",1753309.3714386,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","1999",1095818.3571491,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2000",1289503.4419823,"B"
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2001",1962790.1561084,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2002",4074045.3621035,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2003",4288527.1906458,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2004",6133743.1684574,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2005",5995869.2442068,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2006",7200202.4611385,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2007",11276973.470357,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2008",13459148.356131,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2009",10544770.539402,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2010",13235508.478694,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2011",23029627.46364,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2012",17640415.226874,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2013",16518694.068126,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2014",17293628.232211,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2015",29820472.305241,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2016",28735048.553864,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2017",32857299.438204,
"SRB","INFRAMAINT","INLANDWATER","EUR","A","2018",35256082.287307,"P"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2008",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2009",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2010",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2011",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2012",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2013",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2014",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2015",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2016",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2017",,"M"
"ISR","INFRAMAINT","INLANDWATER","EUR","A","2018",,"M"
"MLT","INFRAMAINT","SEA","EUR","A","2010",1000000,
"MLT","INFRAMAINT","SEA","EUR","A","2011",1000000,
"MLT","INFRAMAINT","SEA","EUR","A","2012",1000000,
"MLT","INFRAMAINT","SEA","EUR","A","2013",0,
"MLT","INFRAMAINT","SEA","EUR","A","2014",2000000,
"AUS","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2008",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2009",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2010",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2011",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2012",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2013",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2014",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2015",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2016",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2017",,"M"
"AUS","INFRAMAINT","INLANDWATER","EUR","A","2018",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2008",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2009",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2010",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2011",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2012",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2013",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2014",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2015",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2016",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2017",,"M"
"DNK","INFRAMAINT","INLANDWATER","EUR","A","2018",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2008",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2009",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2010",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2011",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2012",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2013",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2014",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2015",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2016",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2017",,"M"
"GRC","INFRAMAINT","INLANDWATER","EUR","A","2018",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2008",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2009",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2010",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2011",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2012",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2013",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2014",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2015",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2016",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2017",,"M"
"ISL","INFRAMAINT","INLANDWATER","EUR","A","2018",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2008",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2009",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2010",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2011",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2012",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2013",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2014",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2015",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2016",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2017",,"M"
"IRL","INFRAMAINT","INLANDWATER","EUR","A","2018",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2008",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2009",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2010",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2011",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2012",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2013",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2014",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2015",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2016",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2017",,"M"
"JPN","INFRAMAINT","INLANDWATER","EUR","A","2018",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","1995",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","1996",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","1997",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","1998",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","1999",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2000",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2001",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2002",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2003",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2004",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2005",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2006",,"M"
"KOR","INFRAMAINT","INLANDWATER","EUR","A","2007",,"M"
