"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","ROADACCID","DEATH","1000000HAB","A","2009",43.556146413502,
"NLD","ROADACCID","DEATH","1000000HAB","A","2010",38.518496762701,
"NLD","ROADACCID","DEATH","1000000HAB","A","2011",39.597260516547,
"NLD","ROADACCID","DEATH","1000000HAB","A","2012",38.794477719496,
"NLD","ROADACCID","DEATH","1000000HAB","A","2013",33.919623108951,
"NLD","ROADACCID","DEATH","1000000HAB","A","2014",33.797790075166,
"NLD","ROADACCID","DEATH","1000000HAB","A","2015",36.658962381352,
"NLD","ROADACCID","DEATH","1000000HAB","A","2016",36.93413991075,
"NLD","ROADACCID","DEATH","1000000HAB","A","2017",35.782465027748,
"NLD","ROADACCID","DEATH","1000000HAB","A","2018",39.346262430053,
"NLD","ROADACCID","DEATH","1000000HAB","A","2019",38.135678783351,
"ALB","ROADACCID","INJURE","NBR","A","1994",535,
"ALB","ROADACCID","INJURE","NBR","A","1995",333,
"ALB","ROADACCID","INJURE","NBR","A","1996",259,
"ALB","ROADACCID","INJURE","NBR","A","1997",319,
"ALB","ROADACCID","INJURE","NBR","A","1998",339,
"ALB","ROADACCID","INJURE","NBR","A","1999",383,
"ALB","ROADACCID","INJURE","NBR","A","2000",340,
"ALB","ROADACCID","INJURE","NBR","A","2001",250,
"ALB","ROADACCID","INJURE","NBR","A","2002",228,
"ALB","ROADACCID","INJURE","NBR","A","2003",250,
"ALB","ROADACCID","INJURE","NBR","A","2004",795,
"ALB","ROADACCID","INJURE","NBR","A","2005",872,
"ALB","ROADACCID","INJURE","NBR","A","2006",1065,
"ALB","ROADACCID","INJURE","NBR","A","2007",1344,
"ALB","ROADACCID","INJURE","NBR","A","2008",1251,
"ALB","ROADACCID","INJURE","NBR","A","2009",1455,
"ALB","ROADACCID","INJURE","NBR","A","2010",1716,
"ALB","ROADACCID","INJURE","NBR","A","2011",2150,
"ALB","ROADACCID","INJURE","NBR","A","2012",2235,
"ALB","ROADACCID","INJURE","NBR","A","2013",2503,
"ALB","ROADACCID","INJURE","NBR","A","2014",2353,
"ALB","ROADACCID","INJURE","NBR","A","2015",2422,
"ALB","ROADACCID","INJURE","NBR","A","2016",2510,
"ALB","ROADACCID","INJURE","NBR","A","2017",2389,
"ALB","ROADACCID","INJURE","NBR","A","2018",2078,
"ALB","ROADACCID","INJURE","NBR","A","2019",1817,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1970",272765,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1971",263885,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1972",270367,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1973",267413,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1974",249054,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1975",251168,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1976",263582,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1977",271213,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1978",270242,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1979",260355,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1980",257282,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1981",253521,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1982",261531,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1983",248301,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1984",259161,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1985",251424,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1986",254025,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1987",245407,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1988",253937,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1989",267958,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1990",265600,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1991",241969,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1992",239675,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1993",235382,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1994",240884,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1995",237168,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1996",243032,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1997",247328,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1998",246410,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","1999",242610,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2000",242117,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2001",236461,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2002",228535,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2003",219663,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2004",213043,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2005",203682,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2006",204363,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2007",188105,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2008",176814,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2009",169805,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2010",160080,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2011",157068,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2012",151346,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2013",144426,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2014",152407,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2015",146203,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2016",142846,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2017",136063,
"GBR","ROADACCID","ACCIDENTCASUAL","NBR","A","2018",128207,"P"
"AUS","ROADACCID","DEATH","1000000VEH","A","1994",180.2037573605,
"AUS","ROADACCID","DEATH","1000000VEH","A","1995",184.24247295965,
"AUS","ROADACCID","DEATH","1000000VEH","A","1996",172.79034479129,
"AUS","ROADACCID","DEATH","1000000VEH","A","1997",151.47878268324,
"AUS","ROADACCID","DEATH","1000000VEH","A","1998",145.43797132676,
"AUS","ROADACCID","DEATH","1000000VEH","A","1999",143.77699894042,
"AUS","ROADACCID","DEATH","1000000VEH","A","2000",146.85201648751,
"AUS","ROADACCID","DEATH","1000000VEH","A","2001",139.21875755154,
"AUS","ROADACCID","DEATH","1000000VEH","A","2002",133.7544844798,
"AUS","ROADACCID","DEATH","1000000VEH","A","2003",123.14821849123,
"AUS","ROADACCID","DEATH","1000000VEH","A","2004",116.97332446612,
"AUS","ROADACCID","DEATH","1000000VEH","A","2005",116.88218390805,
"AUS","ROADACCID","DEATH","1000000VEH","A","2006",111.28908698377,
"AUS","ROADACCID","DEATH","1000000VEH","A","2007",108.49407783418,
"AUS","ROADACCID","DEATH","1000000VEH","A","2008",93.942800928471,
"AUS","ROADACCID","DEATH","1000000VEH","A","2009",95.123039833778,
"AUS","ROADACCID","DEATH","1000000VEH","A","2010",84.240815914329,
"AUS","ROADACCID","DEATH","1000000VEH","A","2011",78.016258539405,
"AUS","ROADACCID","DEATH","1000000VEH","A","2012",77.65067755592,
"AUS","ROADACCID","DEATH","1000000VEH","A","2013",69.089570583,
"AUS","ROADACCID","DEATH","1000000VEH","A","2014",65.273511039475,
"AUS","ROADACCID","DEATH","1000000VEH","A","2015",66.860038782154,
"AUS","ROADACCID","DEATH","1000000VEH","A","2016",70.320902613653,
"AUS","ROADACCID","DEATH","1000000VEH","A","2017",65.118295930335,
"AUS","ROADACCID","DEATH","1000000VEH","A","2018",59.301280704255,
"AUS","ROADACCID","DEATH","1000000VEH","A","2019",61.265584977904,"P"
"AUT","ROADACCID","DEATH","1000000VEH","A","1994",288.42422935978,
"AUT","ROADACCID","DEATH","1000000VEH","A","1995",253.50932327677,
"AUT","ROADACCID","DEATH","1000000VEH","A","1996",208.97344592532,
"AUT","ROADACCID","DEATH","1000000VEH","A","1997",219.33306867805,
"AUT","ROADACCID","DEATH","1000000VEH","A","1998",186.55559860519,
"AUT","ROADACCID","DEATH","1000000VEH","A","1999",203.20150659134,
"AUT","ROADACCID","DEATH","1000000VEH","A","2000",178.39517455675,
"AUT","ROADACCID","DEATH","1000000VEH","A","2001",171.6538254793,
"AUT","ROADACCID","DEATH","1000000VEH","A","2002",168.19141449683,
"AUT","ROADACCID","DEATH","1000000VEH","A","2003",171.8029156671,"B"
"AUT","ROADACCID","DEATH","1000000VEH","A","2004",159.46240464947,
"AUT","ROADACCID","DEATH","1000000VEH","A","2005",137.7331420373,
"AUT","ROADACCID","DEATH","1000000VEH","A","2006",129.27217991854,
"AUT","ROADACCID","DEATH","1000000VEH","A","2007",120.74880334616,
"AUT","ROADACCID","DEATH","1000000VEH","A","2008",117.13009531009,
"AUT","ROADACCID","DEATH","1000000VEH","A","2009",107.77621571316,
"AUT","ROADACCID","DEATH","1000000VEH","A","2010",92.291101516032,
"AUT","ROADACCID","DEATH","1000000VEH","A","2011",85.851972486002,
"AUT","ROADACCID","DEATH","1000000VEH","A","2012",85.711421749104,"B"
"AUT","ROADACCID","DEATH","1000000VEH","A","2013",72.225019508692,
"AUT","ROADACCID","DEATH","1000000VEH","A","2014",67.347545127162,
"AUT","ROADACCID","DEATH","1000000VEH","A","2015",74.077900258051,
"AUT","ROADACCID","DEATH","1000000VEH","A","2016",65.996335370155,
"AUT","ROADACCID","DEATH","1000000VEH","A","2017",62.213502313621,
"AUT","ROADACCID","DEATH","1000000VEH","A","2018",60.401143339002,
"AUT","ROADACCID","DEATH","1000000VEH","A","2019",60.328360304171,
"BEL","ROADACCID","DEATH","1000000VEH","A","1994",335.31510107015,
"BEL","ROADACCID","DEATH","1000000VEH","A","1995",293.02959501558,
"BEL","ROADACCID","DEATH","1000000VEH","A","1996",259.22385777098,
"BEL","ROADACCID","DEATH","1000000VEH","A","1997",255.38288709979,
"BEL","ROADACCID","DEATH","1000000VEH","A","1998",275.02750275028,
"BEL","ROADACCID","DEATH","1000000VEH","A","1999",249.64260185847,
"BEL","ROADACCID","DEATH","1000000VEH","A","2000",256.320836966,
"BEL","ROADACCID","DEATH","1000000VEH","A","2001",254.58283364742,
"BEL","ROADACCID","DEATH","1000000VEH","A","2002",228.77916807575,
"BEL","ROADACCID","DEATH","1000000VEH","A","2003",203.34448160535,
"BEL","ROADACCID","DEATH","1000000VEH","A","2004",191.85087429891,
"BEL","ROADACCID","DEATH","1000000VEH","A","2005",183.63370677058,
"BEL","ROADACCID","DEATH","1000000VEH","A","2006",176.93169092945,
"BEL","ROADACCID","DEATH","1000000VEH","A","2007",172.56307109267,
"BEL","ROADACCID","DEATH","1000000VEH","A","2008",151.18713527068,
"BEL","ROADACCID","DEATH","1000000VEH","A","2009",145.40390573751,
"BEL","ROADACCID","DEATH","1000000VEH","A","2010",127.07306626561,
"BEL","ROADACCID","DEATH","1000000VEH","A","2011",128.82960201126,
"BEL","ROADACCID","DEATH","1000000VEH","A","2012",119.49501148062,
"BEL","ROADACCID","DEATH","1000000VEH","A","2013",109.24012767368,
"BEL","ROADACCID","DEATH","1000000VEH","A","2014",105.28193087909,
"BEL","ROADACCID","DEATH","1000000VEH","A","2015",106.20117289579,
"BEL","ROADACCID","DEATH","1000000VEH","A","2016",91.758623872636,
"BEL","ROADACCID","DEATH","1000000VEH","A","2017",82.082053749593,
"BEL","ROADACCID","DEATH","1000000VEH","A","2018",80.178708251982,
"CAN","ROADACCID","DEATH","1000000VEH","A","1994",190.33588685916,
"CAN","ROADACCID","DEATH","1000000VEH","A","1995",194.34504604916,
"CAN","ROADACCID","DEATH","1000000VEH","A","1996",181.58077994429,
"CAN","ROADACCID","DEATH","1000000VEH","A","1997",175.01137915339,
"CAN","ROADACCID","DEATH","1000000VEH","A","1998",162.27484989993,
"CAN","ROADACCID","DEATH","1000000VEH","A","1999",169.95551499943,
"CAN","ROADACCID","DEATH","1000000VEH","A","2000",162.39794206465,
"CAN","ROADACCID","DEATH","1000000VEH","A","2001",152.3588553751,
"CAN","ROADACCID","DEATH","1000000VEH","A","2002",156.89960788527,
"CAN","ROADACCID","DEATH","1000000VEH","A","2003",147.17261116116,
"CAN","ROADACCID","DEATH","1000000VEH","A","2004",143.33630312877,
"CAN","ROADACCID","DEATH","1000000VEH","A","2005",151.48980658651,
"CAN","ROADACCID","DEATH","1000000VEH","A","2006",145.46283629731,
"CAN","ROADACCID","DEATH","1000000VEH","A","2007",133.68620404992,
"CAN","ROADACCID","DEATH","1000000VEH","A","2008",115.28429838289,
"CAN","ROADACCID","DEATH","1000000VEH","A","2009",103.61371535124,
"CAN","ROADACCID","DEATH","1000000VEH","A","2010",102.43687625017,
"CAN","ROADACCID","DEATH","1000000VEH","A","2011",90.933952373444,
"CAN","ROADACCID","DEATH","1000000VEH","A","2012",92.773627430948,
"CAN","ROADACCID","DEATH","1000000VEH","A","2013",84.803145862019,
"CAN","ROADACCID","DEATH","1000000VEH","A","2014",78.211237208735,
"CAN","ROADACCID","DEATH","1000000VEH","A","2015",78.959008445395,
"CAN","ROADACCID","DEATH","1000000VEH","A","2016",78.245172161629,
"CAN","ROADACCID","DEATH","1000000VEH","A","2017",75.549434893483,
"CAN","ROADACCID","DEATH","1000000VEH","A","2018",76.694708651686,"P"
"CZE","ROADACCID","DEATH","1000000VEH","A","1994",375.3726209585,
"CZE","ROADACCID","DEATH","1000000VEH","A","1995",367.1676300578,
"CZE","ROADACCID","DEATH","1000000VEH","A","1996",351.01858070293,
"CZE","ROADACCID","DEATH","1000000VEH","A","1997",344.4037092948,
"CZE","ROADACCID","DEATH","1000000VEH","A","1998",280.296784831,
"CZE","ROADACCID","DEATH","1000000VEH","A","1999",293.88002423753,
"CZE","ROADACCID","DEATH","1000000VEH","A","2000",320.53494391717,
"CZE","ROADACCID","DEATH","1000000VEH","A","2001",290.94874591058,
"CZE","ROADACCID","DEATH","1000000VEH","A","2002",304.46808510638,
"CZE","ROADACCID","DEATH","1000000VEH","A","2003",298.35051546392,
"CZE","ROADACCID","DEATH","1000000VEH","A","2004",281.29452473031,
"CZE","ROADACCID","DEATH","1000000VEH","A","2005",254.45191927186,
"CZE","ROADACCID","DEATH","1000000VEH","A","2006",201.51658767773,
"CZE","ROADACCID","DEATH","1000000VEH","A","2007",221.9800181653,
"CZE","ROADACCID","DEATH","1000000VEH","A","2008",186.22360678435,
"CZE","ROADACCID","DEATH","1000000VEH","A","2009",149.99167637756,
"CZE","ROADACCID","DEATH","1000000VEH","A","2010",133.20046503903,
"CZE","ROADACCID","DEATH","1000000VEH","A","2011",126.74208886703,
"CZE","ROADACCID","DEATH","1000000VEH","A","2012",119.58098307816,
"CZE","ROADACCID","DEATH","1000000VEH","A","2013",102.68487988695,
"CZE","ROADACCID","DEATH","1000000VEH","A","2014",108.17610062893,
"CZE","ROADACCID","DEATH","1000000VEH","A","2015",113.5559316818,
"CZE","ROADACCID","DEATH","1000000VEH","A","2016",88.989222254588,
"CZE","ROADACCID","DEATH","1000000VEH","A","2017",81.187561559026,
"CZE","ROADACCID","DEATH","1000000VEH","A","2018",88.816680205795,
"CZE","ROADACCID","DEATH","1000000VEH","A","2019",80.858301713987,
"DNK","ROADACCID","DEATH","1000000VEH","A","1994",257.30442978322,
"DNK","ROADACCID","DEATH","1000000VEH","A","1995",274.01129943503,
"DNK","ROADACCID","DEATH","1000000VEH","A","1996",233.7426102774,
"DNK","ROADACCID","DEATH","1000000VEH","A","1997",215.51344204495,
"DNK","ROADACCID","DEATH","1000000VEH","A","1998",214.43919209282,
"DNK","ROADACCID","DEATH","1000000VEH","A","1999",217.24429416737,
"DNK","ROADACCID","DEATH","1000000VEH","A","2000",206.72478206725,
"DNK","ROADACCID","DEATH","1000000VEH","A","2001",177.07477403451,
"DNK","ROADACCID","DEATH","1000000VEH","A","2002",186.99515347334,
"DNK","ROADACCID","DEATH","1000000VEH","A","2003",172.6618705036,
"DNK","ROADACCID","DEATH","1000000VEH","A","2004",146.37048790163,
"DNK","ROADACCID","DEATH","1000000VEH","A","2005",128.79377431907,
"DNK","ROADACCID","DEATH","1000000VEH","A","2006",115.08085746521,
"DNK","ROADACCID","DEATH","1000000VEH","A","2007",146.72930972172,
"DNK","ROADACCID","DEATH","1000000VEH","A","2008",140.58171745152,
"DNK","ROADACCID","DEATH","1000000VEH","A","2009",104.80802490488,
"DNK","ROADACCID","DEATH","1000000VEH","A","2010",88.174273858921,
"DNK","ROADACCID","DEATH","1000000VEH","A","2011",75.914423740511,
"DNK","ROADACCID","DEATH","1000000VEH","A","2012",57.016046432229,
"DNK","ROADACCID","DEATH","1000000VEH","A","2013",64.592492390937,
"DNK","ROADACCID","DEATH","1000000VEH","A","2014",61.03026463997,
"DNK","ROADACCID","DEATH","1000000VEH","A","2015",58.765269065698,
"DNK","ROADACCID","DEATH","1000000VEH","A","2016",68.329015544041,
"DNK","ROADACCID","DEATH","1000000VEH","A","2017",55.257341332491,
"DNK","ROADACCID","DEATH","1000000VEH","A","2018",52.924791086351,
"DNK","ROADACCID","DEATH","1000000VEH","A","2019",60.48632218845,
"FIN","ROADACCID","DEATH","1000000VEH","A","1994",207.43301642178,
"FIN","ROADACCID","DEATH","1000000VEH","A","1995",191.48936170213,
"FIN","ROADACCID","DEATH","1000000VEH","A","1996",172.64957264957,
"FIN","ROADACCID","DEATH","1000000VEH","A","1997",183.11036789298,
"FIN","ROADACCID","DEATH","1000000VEH","A","1998",166.04400166044,
"FIN","ROADACCID","DEATH","1000000VEH","A","1999",172.19336795845,
"FIN","ROADACCID","DEATH","1000000VEH","A","2000",153.13225058005,
"FIN","ROADACCID","DEATH","1000000VEH","A","2001",162.78195488722,
"FIN","ROADACCID","DEATH","1000000VEH","A","2002",153.36289726534,
"FIN","ROADACCID","DEATH","1000000VEH","A","2003",137.0705244123,
"FIN","ROADACCID","DEATH","1000000VEH","A","2004",130.52558301427,
"FIN","ROADACCID","DEATH","1000000VEH","A","2005",126.33333333333,
"FIN","ROADACCID","DEATH","1000000VEH","A","2006",107.69230769231,
"FIN","ROADACCID","DEATH","1000000VEH","A","2007",117.1032357473,
"FIN","ROADACCID","DEATH","1000000VEH","A","2008",102.19845513963,
"FIN","ROADACCID","DEATH","1000000VEH","A","2009",75.34431541993,
"FIN","ROADACCID","DEATH","1000000VEH","A","2010",70.557717250324,
"FIN","ROADACCID","DEATH","1000000VEH","A","2011",72.817955112219,
"FIN","ROADACCID","DEATH","1000000VEH","A","2012",61.743341404358,
"FIN","ROADACCID","DEATH","1000000VEH","A","2013",60.906515580737,
"FIN","ROADACCID","DEATH","1000000VEH","A","2014",52.838024919243,"E"
"FIN","ROADACCID","DEATH","1000000VEH","A","2015",60.961842402348,
"FIN","ROADACCID","DEATH","1000000VEH","A","2016",56.703296703297,
"FIN","ROADACCID","DEATH","1000000VEH","A","2017",51.062003861832,
"FIN","ROADACCID","DEATH","1000000VEH","A","2018",50.146873688628,
"FIN","ROADACCID","DEATH","1000000VEH","A","2019",43.255432554326,"P"
"FRA","ROADACCID","DEATH","1000000VEH","A","1994",283.75912408759,
"FRA","ROADACCID","DEATH","1000000VEH","A","1995",276.59905425585,
"FRA","ROADACCID","DEATH","1000000VEH","A","1996",262.93753655758,
"FRA","ROADACCID","DEATH","1000000VEH","A","1997",255.85552828531,
"FRA","ROADACCID","DEATH","1000000VEH","A","1998",260.60021624149,
"FRA","ROADACCID","DEATH","1000000VEH","A","1999",241.98791058394,
"FRA","ROADACCID","DEATH","1000000VEH","A","2000",225.20488375983,
"FRA","ROADACCID","DEATH","1000000VEH","A","2001",222.47668902339,
"FRA","ROADACCID","DEATH","1000000VEH","A","2002",204.8434573187,
"FRA","ROADACCID","DEATH","1000000VEH","A","2003",159.93874910896,
"FRA","ROADACCID","DEATH","1000000VEH","A","2004",145.9018104033,
"FRA","ROADACCID","DEATH","1000000VEH","A","2005",137.47285699514,
"FRA","ROADACCID","DEATH","1000000VEH","A","2006",120.67551637538,
"FRA","ROADACCID","DEATH","1000000VEH","A","2007",117.10729766039,
"FRA","ROADACCID","DEATH","1000000VEH","A","2008",107.49849124925,
"FRA","ROADACCID","DEATH","1000000VEH","A","2009",106.96137575409,
"FRA","ROADACCID","DEATH","1000000VEH","A","2010",99.350439262338,
"FRA","ROADACCID","DEATH","1000000VEH","A","2011",97.955854363893,
"FRA","ROADACCID","DEATH","1000000VEH","A","2012",86.410408042578,
"FRA","ROADACCID","DEATH","1000000VEH","A","2013",77.181049548911,"E"
"FRA","ROADACCID","DEATH","1000000VEH","A","2014",79.668518692909,"E"
"FRA","ROADACCID","DEATH","1000000VEH","A","2015",81.051965996113,"E"
"FRA","ROADACCID","DEATH","1000000VEH","A","2016",80.811799498883,"E"
"FRA","ROADACCID","DEATH","1000000VEH","A","2017",79.354120062231,
"FRA","ROADACCID","DEATH","1000000VEH","A","2018",74.405632891267,
"DEU","ROADACCID","DEATH","1000000VEH","A","1994",210.84971532925,
"DEU","ROADACCID","DEATH","1000000VEH","A","1995",199.08606566008,
"DEU","ROADACCID","DEATH","1000000VEH","A","1996",181.1712624894,
"DEU","ROADACCID","DEATH","1000000VEH","A","1997",174.40176258186,
"DEU","ROADACCID","DEATH","1000000VEH","A","1998",157.14112854435,
"DEU","ROADACCID","DEATH","1000000VEH","A","1999",153.56952320733,
"DEU","ROADACCID","DEATH","1000000VEH","A","2000",146.07222817093,
"DEU","ROADACCID","DEATH","1000000VEH","A","2001",132.92815363804,
"DEU","ROADACCID","DEATH","1000000VEH","A","2002",128.35328105654,
"DEU","ROADACCID","DEATH","1000000VEH","A","2003",123.24809900104,
"DEU","ROADACCID","DEATH","1000000VEH","A","2004",108.02115306387,
"DEU","ROADACCID","DEATH","1000000VEH","A","2005",98.330887747616,
"DEU","ROADACCID","DEATH","1000000VEH","A","2006",92.715352394828,
"DEU","ROADACCID","DEATH","1000000VEH","A","2007",89.153501107889,
"DEU","ROADACCID","DEATH","1000000VEH","A","2008",90.756132171093,
"DEU","ROADACCID","DEATH","1000000VEH","A","2009",83.704614640244,
"DEU","ROADACCID","DEATH","1000000VEH","A","2010",72.692491630799,
"DEU","ROADACCID","DEATH","1000000VEH","A","2011",78.759184314958,
"DEU","ROADACCID","DEATH","1000000VEH","A","2012",69.585387068716,
"DEU","ROADACCID","DEATH","1000000VEH","A","2013",63.732320436716,
"DEU","ROADACCID","DEATH","1000000VEH","A","2014",63.756678686729,
"DEU","ROADACCID","DEATH","1000000VEH","A","2015",64.394221461017,
"DEU","ROADACCID","DEATH","1000000VEH","A","2016",58.715797956119,
"DEU","ROADACCID","DEATH","1000000VEH","A","2017",57.226905110665,
"DEU","ROADACCID","DEATH","1000000VEH","A","2018",58.006695123895,
"DEU","ROADACCID","DEATH","1000000VEH","A","2019",53.153988588226,
"GRC","ROADACCID","DEATH","1000000VEH","A","1994",407.99316093182,
"GRC","ROADACCID","DEATH","1000000VEH","A","1995",413.98176291793,
"GRC","ROADACCID","DEATH","1000000VEH","A","1996",414.25004801229,
"GRC","ROADACCID","DEATH","1000000VEH","A","1997",382.86649690797,
"GRC","ROADACCID","DEATH","1000000VEH","A","1998",374.39945092656,
"GRC","ROADACCID","DEATH","1000000VEH","A","1999",335.28759309143,
"GRC","ROADACCID","DEATH","1000000VEH","A","2000",307.61099365751,
"GRC","ROADACCID","DEATH","1000000VEH","A","2001",268.64818519577,
"GRC","ROADACCID","DEATH","1000000VEH","A","2002",223.62118516491,
"GRC","ROADACCID","DEATH","1000000VEH","A","2003",211.60184574819,
"GRC","ROADACCID","DEATH","1000000VEH","A","2004",212.46819338422,
"GRC","ROADACCID","DEATH","1000000VEH","A","2005",199.56668271545,
"GRC","ROADACCID","DEATH","1000000VEH","A","2006",191.00864553314,
"GRC","ROADACCID","DEATH","1000000VEH","A","2007",181.16430658575,
"GRC","ROADACCID","DEATH","1000000VEH","A","2008",167.78305963699,
"GRC","ROADACCID","DEATH","1000000VEH","A","2009",153.89493711024,
"GRC","ROADACCID","DEATH","1000000VEH","A","2010",133.10760766057,
"GRC","ROADACCID","DEATH","1000000VEH","A","2011",120.05471380471,
"GRC","ROADACCID","DEATH","1000000VEH","A","2012",104.06572572151,
"GRC","ROADACCID","DEATH","1000000VEH","A","2013",92.966684294024,
"GRC","ROADACCID","DEATH","1000000VEH","A","2014",84.046939422772,
"GRC","ROADACCID","DEATH","1000000VEH","A","2015",83.315822651818,
"GRC","ROADACCID","DEATH","1000000VEH","A","2016",86.837390662873,
"GRC","ROADACCID","DEATH","1000000VEH","A","2017",75.665045026395,
"GRC","ROADACCID","DEATH","1000000VEH","A","2018",73.513967653854,
"GRC","ROADACCID","DEATH","1000000VEH","A","2019",70.861331704337,"P"
"HUN","ROADACCID","DEATH","1000000VEH","A","1994",613.75245579568,
"HUN","ROADACCID","DEATH","1000000VEH","A","1995",598.94459102902,
"HUN","ROADACCID","DEATH","1000000VEH","A","1996",498.36304110586,
"HUN","ROADACCID","DEATH","1000000VEH","A","1997",502.89226319595,
"HUN","ROADACCID","DEATH","1000000VEH","A","1998",490.1680371827,
"HUN","ROADACCID","DEATH","1000000VEH","A","1999",488.95544739798,
"HUN","ROADACCID","DEATH","1000000VEH","A","2000",443.45898004435,
"HUN","ROADACCID","DEATH","1000000VEH","A","2001",436.2676056338,
"HUN","ROADACCID","DEATH","1000000VEH","A","2002",480.49764626765,
"HUN","ROADACCID","DEATH","1000000VEH","A","2003",422.15854823305,
"HUN","ROADACCID","DEATH","1000000VEH","A","2004",392.13313161876,
"HUN","ROADACCID","DEATH","1000000VEH","A","2005",379.22848664688,
"HUN","ROADACCID","DEATH","1000000VEH","A","2006",376.91640150419,
"HUN","ROADACCID","DEATH","1000000VEH","A","2007",347.43372814439,
"HUN","ROADACCID","DEATH","1000000VEH","A","2008",274.75862068966,
"HUN","ROADACCID","DEATH","1000000VEH","A","2009",225.82417582418,
"HUN","ROADACCID","DEATH","1000000VEH","A","2010",203.2967032967,
"HUN","ROADACCID","DEATH","1000000VEH","A","2011",179.87031294051,
"HUN","ROADACCID","DEATH","1000000VEH","A","2012",169.56278026906,
"HUN","ROADACCID","DEATH","1000000VEH","A","2013",160.11920888648,"B"
"HUN","ROADACCID","DEATH","1000000VEH","A","2014",165.69613552144,
"HUN","ROADACCID","DEATH","1000000VEH","A","2015",165.72310859496,
"HUN","ROADACCID","DEATH","1000000VEH","A","2016",150.88242605021,
"HUN","ROADACCID","DEATH","1000000VEH","A","2017",148.3503441728,
"HUN","ROADACCID","DEATH","1000000VEH","A","2018",143.28243072193,
"HUN","ROADACCID","DEATH","1000000VEH","A","2019",130.15096214423,
"ISL","ROADACCID","DEATH","1000000VEH","A","1994",89.55223880597,
"ISL","ROADACCID","DEATH","1000000VEH","A","1995",179.10447761194,
"ISL","ROADACCID","DEATH","1000000VEH","A","1996",72.992700729927,
"ISL","ROADACCID","DEATH","1000000VEH","A","1997",105.6338028169,
"ISL","ROADACCID","DEATH","1000000VEH","A","1998",180,
"ISL","ROADACCID","DEATH","1000000VEH","A","1999",131.25,
"ISL","ROADACCID","DEATH","1000000VEH","A","2000",184.9710982659,
"ISL","ROADACCID","DEATH","1000000VEH","A","2001",131.14754098361,
"ISL","ROADACCID","DEATH","1000000VEH","A","2002",145,
"ISL","ROADACCID","DEATH","1000000VEH","A","2003",113.86138613861,
"ISL","ROADACCID","DEATH","1000000VEH","A","2004",110.57692307692,
